Date,Soil Moisture 10,Soil Moisture 20,Soil Moisture 30,date_tollebeek,precipitation
2021-08-20 02:17:41,29.7,31.3,29.9,2021-07-06 04:56,0
2021-08-20 01:17:41,29.8,31.3,30,2021-07-06 05:11,0
2021-08-20 00:17:41,29.8,31.2,29.9,2021-07-06 05:26,0
2021-08-21 23:17:40,29.7,31.4,30,2021-07-06 05:41,0
2021-08-21 22:17:40,29.7,31.4,29.9,2021-07-06 05:56,0
2021-08-21 21:17:40,29.7,31.4,30,2021-07-06 06:11,0
2021-08-21 20:17:40,29.8,31.5,30,2021-07-06 06:26,0
2021-08-21 19:17:40,29.8,31.4,29.9,2021-07-06 06:42,0
2021-08-21 18:17:40,29.9,31.4,29.9,2021-07-06 06:57,0
2021-08-21 17:17:40,30,31.4,30,2021-07-06 07:12,0
2021-08-21 16:17:40,30,31.4,29.9,2021-07-06 07:27,0
2021-08-21 15:17:40,30.1,31.5,30,2021-07-06 07:42,0
2021-08-21 14:17:40,30.3,31.4,29.9,2021-07-06 07:57,0
2021-08-21 13:17:40,30.4,31.5,30,2021-07-06 08:12,0
2021-08-21 12:17:40,30.2,31.4,29.9,2021-07-06 08:27,0
2021-08-21 11:17:40,30.1,31.4,29.9,2021-07-06 08:42,0
2021-08-21 10:17:40,30,31.3,29.9,2021-07-06 08:57,0
2021-08-21 09:17:40,29.9,31.3,29.9,2021-07-06 09:12,0
2021-08-21 08:17:40,29.8,31.3,29.9,2021-07-06 09:27,0
2021-08-21 07:17:40,29.7,31.3,29.9,2021-07-06 09:42,0
2021-08-21 06:17:40,29.6,31.3,29.9,2021-07-06 09:57,0
2021-08-21 05:17:40,29.6,31.2,29.9,2021-07-06 10:12,0
2021-08-21 04:17:40,29.6,31.3,29.9,2021-07-06 10:27,0
2021-08-21 03:17:40,29.6,31.4,30,2021-07-06 10:42,0
2021-08-21 02:17:40,29.6,31.4,30,2021-07-06 10:57,0
2021-08-21 00:17:41,29.8,31.4,30,2021-07-06 11:12,0
2021-08-22 23:17:41,33.2,33.6,31.4,2021-07-06 11:27,0
2021-08-22 22:17:41,33.3,33.6,31.4,2021-07-06 11:42,0
2021-08-22 21:17:41,33.2,33.6,31.4,2021-07-06 11:57,0
2021-08-22 20:17:41,33.2,33.5,31.4,2021-07-06 12:12,0
2021-08-22 19:17:41,33.3,33.5,31.4,2021-07-06 12:27,0
2021-08-22 18:17:41,33.2,33.4,31.3,2021-07-06 12:42,0
2021-08-22 17:17:41,33.2,33.3,31.3,2021-07-06 12:57,0
2021-08-22 16:17:41,33.3,33.3,31.3,2021-07-06 13:12,0
2021-08-22 14:17:41,33.4,33.3,31.3,2021-07-06 13:27,0
2021-08-22 13:17:41,33.4,33.2,31.3,2021-07-06 13:42,0
2021-08-22 11:17:41,33.1,33,31.1,2021-07-06 13:57,0
2021-08-22 10:17:41,33.3,33,31.1,2021-07-06 14:12,0
2021-08-22 08:17:41,33.3,32.7,31.1,2021-07-06 14:27,0
2021-08-22 07:17:41,33.4,32.4,31,2021-07-06 14:42,0
2021-08-22 05:17:41,32.7,32,30.8,2021-07-06 14:57,0
2021-08-22 04:17:41,32.7,31.9,30.7,2021-07-06 15:12,0
2021-08-22 02:17:41,32.3,31.7,30.7,2021-07-06 15:28,0
2021-08-23 23:17:42,32.1,33.2,31.2,2021-07-06 15:43,0
2021-08-23 20:17:42,32.3,33.4,31.2,2021-07-06 15:58,0
2021-08-23 19:17:42,32.3,33.3,31.3,2021-07-06 16:13,0
2021-08-23 18:17:42,32.4,33.4,31.3,2021-07-06 16:28,0
2021-08-23 16:17:42,32.5,33.4,31.3,2021-07-06 16:43,0
2021-08-23 15:17:42,32.7,33.4,31.4,2021-07-06 16:58,0
2021-08-23 14:17:42,33,33.5,31.4,2021-07-06 17:13,0
2021-08-23 13:17:42,33.1,33.5,31.5,2021-07-06 17:28,0.5
2021-08-23 12:17:42,33,33.5,31.4,2021-07-06 17:58,0.5
2021-08-23 10:17:42,33,33.5,31.4,2021-07-06 18:13,0.5
2021-08-23 09:17:42,33,33.4,31.4,2021-07-06 18:28,0
2021-08-23 08:17:42,32.9,33.4,31.3,2021-07-06 18:43,0
2021-08-23 07:17:42,32.9,33.4,31.3,2021-07-06 18:58,0
2021-08-23 05:17:42,32.9,33.4,31.4,2021-07-06 19:13,0
2021-08-23 04:17:42,33,33.5,31.4,2021-07-06 19:28,0
2021-08-23 03:17:42,33,33.5,31.4,2021-07-06 19:43,0
2021-08-23 02:17:42,33,33.5,31.4,2021-07-06 19:58,0
2021-08-23 01:17:42,33.1,33.6,31.4,2021-07-06 20:13,0
2021-08-23 00:17:41,33.2,33.5,31.4,2021-07-06 20:28,0
2021-08-24 22:17:42,31.6,32.9,31,2021-07-06 20:43,0
2021-08-24 21:17:42,31.7,33,31,2021-07-06 20:58,0
2021-08-24 20:17:42,31.8,32.9,31,2021-07-06 21:13,0
2021-08-24 15:17:42,32.1,33,31.1,2021-07-06 21:28,0
2021-08-24 14:17:42,32.3,33.1,31.1,2021-07-06 21:43,0
2021-08-24 13:17:42,32.5,33,31.1,2021-07-06 21:58,0
2021-08-24 12:17:42,32.3,33,31,2021-07-06 22:13,0
2021-08-24 11:17:42,32.3,33,31,2021-07-06 22:28,0
2021-08-24 08:17:42,32.2,33,31,2021-07-06 22:43,0
2021-08-24 06:17:42,31.9,33,31,2021-07-06 22:58,0
2021-08-24 05:17:42,32,33.1,31.1,2021-07-06 23:13,0
2021-08-24 03:17:42,32.1,33.1,31.1,2021-07-06 23:28,0
2021-08-24 02:17:42,32,33.2,31.1,2021-07-06 23:43,0
2021-08-24 00:17:42,32.2,33.2,31.2,2021-07-06 23:58,0
2021-08-25 23:17:42,31.5,32.6,30.8,2021-07-07 00:13,0
2021-08-25 19:17:42,31.4,32.7,30.8,2021-07-07 00:28,0
2021-08-25 17:17:42,31.6,32.8,30.8,2021-07-07 00:43,0
2021-08-25 16:17:42,31.5,32.7,30.8,2021-07-07 00:58,0
2021-08-25 15:17:42,31.6,32.8,30.8,2021-07-07 01:13,0
2021-08-25 14:17:42,31.8,32.9,30.8,2021-07-07 01:28,0
2021-08-25 13:17:42,31.8,32.8,30.8,2021-07-07 01:43,0
2021-08-25 11:17:42,31.8,32.8,30.8,2021-07-07 01:58,0
2021-08-25 08:17:42,31.7,32.8,30.8,2021-07-07 02:13,0
2021-08-25 07:17:42,31.6,32.8,30.8,2021-07-07 02:44,0
2021-08-25 06:17:42,31.6,32.8,30.8,2021-07-07 02:59,0
2021-08-25 05:17:42,31.5,32.8,30.8,2021-07-07 03:14,0
2021-08-25 04:17:42,31.4,32.8,30.9,2021-07-07 03:29,0
2021-08-25 01:17:42,31.6,32.9,31,2021-07-07 03:44,0
2021-08-25 00:17:42,31.6,32.9,30.9,2021-07-07 03:59,0
2021-08-26 23:17:41,30.9,32.2,30.4,2021-07-07 04:14,0
2021-08-26 22:17:41,30.9,32.3,30.4,2021-07-07 04:29,0
2021-08-26 21:17:41,30.9,32.3,30.5,2021-07-07 04:44,0
2021-08-26 20:17:41,31,32.4,30.5,2021-07-07 04:59,0
2021-08-26 19:17:41,31,32.4,30.5,2021-07-07 05:14,0
2021-08-26 18:17:41,31.1,32.4,30.5,2021-07-07 05:30,0
2021-08-26 17:17:41,31.2,32.5,30.5,2021-07-07 05:45,0
2021-08-26 14:17:41,31.7,32.6,30.7,2021-07-07 06:00,0
2021-08-26 13:17:41,31.8,32.6,30.7,2021-07-07 06:15,0
2021-08-26 11:17:41,31.6,32.5,30.6,2021-07-07 06:30,0
2021-08-26 10:17:41,31.5,32.4,30.6,2021-07-07 06:45,0
2021-08-26 09:17:41,31.5,32.5,30.6,2021-07-07 07:00,0
2021-08-26 08:17:41,31.4,32.5,30.6,2021-07-07 07:15,0
2021-08-26 05:17:41,31.3,32.6,30.7,2021-07-07 07:30,0
2021-08-26 04:17:41,31.4,32.5,30.7,2021-07-07 07:45,0
2021-08-26 02:17:41,31.3,32.6,30.7,2021-07-07 08:00,0
2021-08-26 00:17:42,31.5,32.6,30.7,2021-07-07 08:15,0
2021-08-27 23:17:42,31.3,32.2,30.4,2021-07-07 08:31,0
2021-08-27 22:17:42,31.3,32.2,30.4,2021-07-07 08:46,0
2021-08-27 21:17:42,31.3,32.3,30.4,2021-07-07 09:01,0
2021-08-27 20:17:42,31.4,32.3,30.4,2021-07-07 09:16,0
2021-08-27 19:17:42,31.2,32.2,30.4,2021-07-07 09:31,0
2021-08-27 18:17:42,31,32.3,30.4,2021-07-07 09:46,0
2021-08-27 17:17:42,31.1,32.3,30.4,2021-07-07 10:01,0
2021-08-27 16:17:42,31,32.3,30.5,2021-07-07 10:16,0
2021-08-27 15:17:42,31.1,32.3,30.4,2021-07-07 10:31,0
2021-08-27 14:17:42,31.1,32.3,30.4,2021-07-07 10:46,0
2021-08-27 13:17:42,31.1,32.3,30.5,2021-07-07 11:01,0
2021-08-27 12:17:42,31.1,32.3,30.4,2021-07-07 11:16,0
2021-08-27 11:17:42,31,32.3,30.4,2021-07-07 11:31,0
2021-08-27 10:17:42,31,32.2,30.4,2021-07-07 11:46,0
2021-08-27 09:17:42,31,32.2,30.5,2021-07-07 12:01,0
2021-08-27 08:17:42,30.8,32.1,30.3,2021-07-07 12:16,0
2021-08-27 07:17:42,30.8,32.2,30.4,2021-07-07 12:31,0
2021-08-27 06:17:42,30.8,32.2,30.4,2021-07-07 12:46,0
2021-08-27 05:17:42,30.8,32.2,30.3,2021-07-07 13:16,0
2021-08-27 04:17:42,30.8,32.3,30.4,2021-07-07 13:31,0
2021-08-27 03:17:42,30.8,32.2,30.4,2021-07-07 13:46,0
2021-08-27 02:17:42,30.9,32.3,30.4,2021-07-07 14:01,0
2021-08-27 01:17:41,30.9,32.3,30.4,2021-07-07 14:16,0
2021-08-27 00:17:41,30.8,32.3,30.4,2021-07-07 14:32,0
2021-08-28 23:17:42,31.6,32,30.1,2021-07-07 14:47,0
2021-08-28 22:17:42,31.6,32,30.2,2021-07-07 15:02,0
2021-08-28 21:17:42,31.7,32,30.2,2021-07-07 15:17,0
2021-08-28 20:17:42,31.6,32.1,30.2,2021-07-07 15:32,0
2021-08-28 19:17:42,31.7,32,30.2,2021-07-07 15:47,0
2021-08-28 18:17:42,31.7,32.1,30.2,2021-07-07 16:02,0
2021-08-28 17:17:42,31.8,32,30.2,2021-07-07 16:17,0
2021-08-28 16:17:42,31.9,32.1,30.2,2021-07-07 16:32,0
2021-08-28 15:17:42,32,32.2,30.3,2021-07-07 16:47,0
2021-08-28 14:17:42,32,32.1,30.2,2021-07-07 17:02,0
2021-08-28 13:17:42,32,32.1,30.3,2021-07-07 17:17,0
2021-08-28 12:17:42,31.9,32.1,30.2,2021-07-07 17:32,0
2021-08-28 11:17:42,31.9,32.1,30.2,2021-07-07 17:47,0
2021-08-28 10:17:42,31.8,32,30.3,2021-07-07 18:02,0
2021-08-28 09:17:42,31.7,32.1,30.2,2021-07-07 18:17,0
2021-08-28 08:17:42,31.9,32.1,30.3,2021-07-07 18:32,0
2021-08-28 07:17:42,31.6,32.1,30.3,2021-07-07 18:47,0
2021-08-28 06:17:42,31.3,32.1,30.4,2021-07-07 19:02,0
2021-08-28 05:17:42,31.3,32.1,30.3,2021-07-07 19:17,0
2021-08-28 04:17:42,31.4,32.2,30.3,2021-07-07 19:32,0
2021-08-28 03:17:42,31.4,32.2,30.3,2021-07-07 19:47,0
2021-08-28 02:17:42,31.3,32.2,30.3,2021-07-07 20:02,0
2021-08-28 01:17:42,31.3,32.2,30.4,2021-07-07 20:17,0
2021-08-28 00:17:42,31.2,32.2,30.4,2021-07-07 20:32,0
2021-08-29 23:20:37,31.4,31.8,30.1,2021-07-07 20:47,0
2021-08-29 22:20:37,31.4,31.8,30.1,2021-07-07 21:02,0
2021-08-29 21:20:37,31.5,31.9,30.1,2021-07-07 21:17,0
2021-08-29 20:20:37,31.5,31.9,30.2,2021-07-07 21:32,0
2021-08-29 18:20:37,31.5,31.9,30.1,2021-07-07 21:47,0
2021-08-29 17:20:37,31.6,31.9,30.1,2021-07-07 22:02,0
2021-08-29 16:20:37,31.7,31.9,30.2,2021-07-07 22:17,0
2021-08-29 15:20:37,31.7,31.9,30.2,2021-07-07 22:32,0
2021-08-29 14:20:37,31.9,31.9,30.2,2021-07-07 22:47,0
2021-08-29 13:20:37,31.8,31.9,30.1,2021-07-07 23:02,0
2021-08-29 12:20:37,31.9,32,30.1,2021-07-07 23:17,0
2021-08-29 11:20:37,31.9,31.9,30.2,2021-07-07 23:32,0
2021-08-29 10:20:37,31.8,31.9,30.2,2021-07-07 23:47,0
2021-08-29 09:20:37,31.8,31.9,30.2,2021-07-08 00:03,0
2021-08-29 08:20:37,31.7,31.8,30.1,2021-07-08 00:18,0
2021-08-29 07:20:37,31.5,31.8,30.1,2021-07-08 00:33,0
2021-08-29 06:20:37,31.7,31.9,30.1,2021-07-08 00:48,0
2021-08-29 05:20:37,31.7,31.9,30.1,2021-07-08 01:03,0
2021-08-29 04:20:37,31.7,31.9,30.1,2021-07-08 01:18,0
2021-08-29 03:20:37,31.7,31.9,30.1,2021-07-08 01:33,0
2021-08-29 02:20:37,31.7,31.9,30.1,2021-07-08 01:48,0
2021-08-29 01:20:36,31.6,31.9,30.2,2021-07-08 02:03,0
2021-08-29 00:20:36,31.6,32,30.1,2021-07-08 02:34,0
2021-08-30 23:20:37,15.3,25.4,24.2,2021-07-08 02:49,0
2021-08-30 22:20:37,14.8,25.3,24.1,2021-07-08 03:04,0
2021-08-30 21:20:37,14.4,25.2,24.1,2021-07-08 03:19,0
2021-08-30 20:20:37,14.1,25.3,24.1,2021-07-08 03:34,0
2021-08-30 19:20:37,13.5,25.2,24,2021-07-08 03:49,0
2021-08-30 18:20:37,13,25.2,23.9,2021-07-08 04:04,0
2021-08-30 17:20:37,12.5,25,23.7,2021-07-08 04:19,0
2021-08-30 16:20:37,12.7,25.2,23.7,2021-07-08 04:34,0
2021-08-30 15:20:37,12.6,25,23.7,2021-07-08 04:49,0
2021-08-30 14:20:37,12.4,25.1,23.6,2021-07-08 05:04,0
2021-08-30 13:20:37,12.9,25.1,23.7,2021-07-08 05:19,0
2021-08-30 12:20:37,12.7,25.1,23.7,2021-07-08 05:34,0
2021-08-30 11:20:37,12.9,25,23.6,2021-07-08 05:49,0
2021-08-30 10:20:37,13.1,24.8,23.5,2021-07-08 06:04,0
2021-08-30 09:20:37,14.8,25.3,23.8,2021-07-08 06:19,0
2021-08-30 08:20:37,31.7,31.8,30.1,2021-07-08 06:34,0
2021-08-30 07:20:37,31.5,31.8,30.1,2021-07-08 06:49,0
2021-08-30 06:20:37,31.5,31.8,30.1,2021-07-08 07:05,0
2021-08-30 05:20:37,31.5,31.8,30.1,2021-07-08 07:20,0
2021-08-30 04:20:37,31.5,31.8,30.1,2021-07-08 07:35,0
2021-08-30 03:20:37,31.5,31.8,30.1,2021-07-08 07:50,0
2021-08-30 02:20:37,31.5,31.9,30.1,2021-07-08 08:05,0
2021-08-30 01:20:37,31.3,31.8,30,2021-07-08 08:20,0
2021-08-30 00:20:37,31.5,31.8,30,2021-07-08 08:35,0
2021-08-31 23:20:37,12,10.8,9.5,2021-07-08 08:50,0
2021-08-31 22:20:37,12.1,10.9,9.5,2021-07-08 09:05,0
2021-08-31 21:20:37,12,10.8,9.5,2021-07-08 09:20,0
2021-08-31 20:20:37,12.1,10.8,9.5,2021-07-08 09:35,0
2021-08-31 19:20:37,11.9,10.8,9.5,2021-07-08 09:50,0
2021-08-31 18:20:37,11.8,10.8,9.5,2021-07-08 10:05,0
2021-08-31 17:20:37,11.7,10.7,9.5,2021-07-08 10:20,0
2021-08-31 16:20:37,11.7,10.8,9.6,2021-07-08 10:35,0
2021-08-31 15:20:37,11.7,10.9,9.7,2021-07-08 10:50,0
2021-08-31 14:20:37,12,11.2,9.9,2021-07-08 11:05,0
2021-08-31 13:20:37,11.6,10.9,9.7,2021-07-08 11:20,0
2021-08-31 11:20:37,12.2,11.9,10,2021-07-08 11:35,0
2021-08-31 10:20:37,12.9,25,23.5,2021-07-08 11:50,0
2021-08-31 09:20:37,13.1,24.9,23.5,2021-07-08 12:05,0
2021-08-31 08:20:37,13,24.7,23.4,2021-07-08 12:20,0
2021-08-31 07:20:37,13.5,25,23.7,2021-07-08 12:35,0
2021-08-31 06:20:37,14.8,25.2,23.9,2021-07-08 12:50,0
2021-08-31 05:20:37,17.3,25.5,24.2,2021-07-08 13:05,0
2021-08-31 04:20:37,17.2,25.5,24.2,2021-07-08 13:20,0
2021-08-31 03:20:37,16.9,25.3,24.2,2021-07-08 13:35,0
2021-08-31 02:20:37,16.7,25.4,24.2,2021-07-08 13:50,0
2021-08-31 01:20:37,16.3,25.4,24.2,2021-07-08 14:05,0
2021-08-31 00:20:37,15.8,25.3,24.2,2021-07-08 14:20,0
2021-09-01 23:20:36,11.8,10.7,9.3,2021-07-08 14:35,0
2021-09-01 22:20:36,11.7,10.7,9.3,2021-07-08 14:50,0
2021-09-01 21:20:36,11.8,10.7,9.4,2021-07-08 15:05,0
2021-09-01 20:20:36,11.7,10.7,9.4,2021-07-08 15:20,0
2021-09-01 19:20:36,11.7,10.6,9.3,2021-07-08 15:35,0
2021-09-01 18:20:36,11.7,10.7,9.3,2021-07-08 15:50,0
2021-09-01 17:20:36,11.6,10.7,9.5,2021-07-08 16:05,0
2021-09-01 16:20:36,11.7,10.8,9.5,2021-07-08 16:20,0
2021-09-01 15:20:36,11.6,10.7,9.4,2021-07-08 16:35,0
2021-09-01 14:20:36,11.9,11,9.7,2021-07-08 16:50,0
2021-09-01 13:20:36,11.7,10.8,9.6,2021-07-08 17:05,0
2021-09-01 12:20:36,11.7,10.9,9.6,2021-07-08 17:20,0
2021-09-01 11:20:36,11.7,10.8,9.5,2021-07-08 17:35,0
2021-09-01 10:20:36,11.9,10.9,9.4,2021-07-08 17:50,0
2021-09-01 09:20:36,12.2,11.1,9.8,2021-07-08 18:06,0
2021-09-01 08:20:36,12.2,11,9.6,2021-07-08 18:21,0
2021-09-01 07:20:36,12.6,11.2,9.9,2021-07-08 18:36,0
2021-09-01 06:20:36,12.3,10.9,9.5,2021-07-08 18:51,0
2021-09-01 05:20:36,12.1,10.7,9.4,2021-07-08 19:06,0
2021-09-01 04:20:36,12.1,10.7,9.4,2021-07-08 19:21,0
2021-09-01 03:20:36,12,10.8,9.5,2021-07-08 19:36,0
2021-09-01 02:20:36,12,10.8,9.5,2021-07-08 19:51,0
2021-09-01 01:20:37,12,10.8,9.5,2021-07-08 20:06,0
2021-09-01 00:20:37,12.1,10.8,9.4,2021-07-08 20:21,0
2021-09-02 10:20:36,11.9,11,9.8,2021-07-08 20:36,0
2021-09-02 09:20:36,11.6,10.6,9.3,2021-07-08 20:51,0
2021-09-02 08:20:36,11.9,10.8,9.5,2021-07-08 21:06,0
2021-09-02 07:20:36,12.5,11.2,9.7,2021-07-08 21:21,0
2021-09-02 06:20:36,12.1,10.8,9.3,2021-07-08 21:36,0
2021-09-02 05:20:36,11.9,10.6,9.2,2021-07-08 21:51,0
2021-09-02 04:20:36,11.9,10.7,9.3,2021-07-08 22:07,0
2021-09-02 03:20:36,11.9,10.7,9.3,2021-07-08 22:22,0
2021-09-02 01:20:36,11.9,10.7,9.3,2021-07-08 22:37,0
2021-09-02 00:20:36,11.8,10.7,9.3,2021-07-08 22:52,0
,,,,2021-07-08 23:07,0
,,,,2021-07-08 23:22,0
,,,,2021-07-08 23:37,0
,,,,2021-07-08 23:52,0
,,,,2021-07-09 00:07,0
,,,,2021-07-09 00:22,0
,,,,2021-07-09 00:37,0
,,,,2021-07-09 00:52,0
,,,,2021-07-09 01:07,0
,,,,2021-07-09 01:22,0
,,,,2021-07-09 01:37,0
,,,,2021-07-09 01:52,0
,,,,2021-07-09 02:07,0
,,,,2021-07-09 02:22,0
,,,,2021-07-09 02:37,0
,,,,2021-07-09 02:52,0
,,,,2021-07-09 03:07,0
,,,,2021-07-09 03:22,0
,,,,2021-07-09 03:37,0
,,,,2021-07-09 03:52,0
,,,,2021-07-09 04:07,0
,,,,2021-07-09 04:22,0
,,,,2021-07-09 04:37,0
,,,,2021-07-09 04:52,0
,,,,2021-07-09 05:07,0
,,,,2021-07-09 05:22,0
,,,,2021-07-09 05:38,0
,,,,2021-07-09 05:53,0
,,,,2021-07-09 06:08,0
,,,,2021-07-09 06:23,0
,,,,2021-07-09 06:38,0
,,,,2021-07-09 06:53,0
,,,,2021-07-09 07:08,0
,,,,2021-07-09 07:23,0
,,,,2021-07-09 07:38,0
,,,,2021-07-09 07:53,0
,,,,2021-07-09 08:08,0
,,,,2021-07-09 08:23,0
,,,,2021-07-09 08:38,0
,,,,2021-07-09 08:53,0
,,,,2021-07-09 09:08,0
,,,,2021-07-09 09:23,0
,,,,2021-07-09 09:38,0
,,,,2021-07-09 09:53,0
,,,,2021-07-09 10:08,0
,,,,2021-07-09 10:23,0
,,,,2021-07-09 10:38,0
,,,,2021-07-09 10:53,0
,,,,2021-07-09 11:08,0
,,,,2021-07-09 11:23,0
,,,,2021-07-09 11:38,0
,,,,2021-07-09 11:53,0
,,,,2021-07-09 12:08,0
,,,,2021-07-09 12:23,0
,,,,2021-07-09 12:38,0
,,,,2021-07-09 12:53,0
,,,,2021-07-09 13:08,0
,,,,2021-07-09 13:23,0
,,,,2021-07-09 13:38,0
,,,,2021-07-09 13:53,0
,,,,2021-07-09 14:09,0
,,,,2021-07-09 14:24,0
,,,,2021-07-09 14:39,0
,,,,2021-07-09 14:54,0
,,,,2021-07-09 15:09,0
,,,,2021-07-09 15:24,0
,,,,2021-07-09 15:39,0
,,,,2021-07-09 15:54,0
,,,,2021-07-09 16:09,0
,,,,2021-07-09 16:24,0
,,,,2021-07-09 16:39,0
,,,,2021-07-09 16:54,0
,,,,2021-07-09 17:09,0
,,,,2021-07-09 17:24,0
,,,,2021-07-09 17:39,0
,,,,2021-07-09 17:54,0
,,,,2021-07-09 18:09,0
,,,,2021-07-09 18:24,0
,,,,2021-07-09 18:39,0
,,,,2021-07-09 18:54,0
,,,,2021-07-09 19:09,0
,,,,2021-07-09 19:24,0
,,,,2021-07-09 19:39,0
,,,,2021-07-09 19:54,0
,,,,2021-07-09 20:09,0
,,,,2021-07-09 20:24,0
,,,,2021-07-09 20:39,0
,,,,2021-07-09 20:54,0
,,,,2021-07-09 21:09,0
,,,,2021-07-09 21:24,0
,,,,2021-07-09 21:39,0
,,,,2021-07-09 21:54,0
,,,,2021-07-09 22:09,0
,,,,2021-07-09 22:24,0
,,,,2021-07-09 22:39,0
,,,,2021-07-09 22:54,0
,,,,2021-07-09 23:09,0
,,,,2021-07-09 23:24,0
,,,,2021-07-09 23:39,0
,,,,2021-07-10 00:24,0
,,,,2021-07-10 00:39,0
,,,,2021-07-10 01:25,0
,,,,2021-07-10 01:40,0
,,,,2021-07-10 01:55,0
,,,,2021-07-10 03:25,0
,,,,2021-07-10 03:40,0
,,,,2021-07-10 03:55,0
,,,,2021-07-10 04:10,0
,,,,2021-07-10 04:25,0
,,,,2021-07-10 05:11,0
,,,,2021-07-10 05:26,0
,,,,2021-07-10 05:41,0
,,,,2021-07-10 05:56,0
,,,,2021-07-10 06:11,0
,,,,2021-07-10 06:26,0
,,,,2021-07-10 06:41,0
,,,,2021-07-10 06:56,0
,,,,2021-07-10 07:11,0
,,,,2021-07-10 07:26,0
,,,,2021-07-10 07:56,0
,,,,2021-07-10 08:26,0
,,,,2021-07-10 08:41,0
,,,,2021-07-10 08:56,0
,,,,2021-07-10 09:27,0
,,,,2021-07-10 09:42,0
,,,,2021-07-10 09:57,0
,,,,2021-07-10 10:12,0
,,,,2021-07-10 10:27,0
,,,,2021-07-10 10:42,0
,,,,2021-07-10 10:57,0
,,,,2021-07-10 11:12,0
,,,,2021-07-10 11:27,0
,,,,2021-07-10 11:42,0
,,,,2021-07-10 11:57,0
,,,,2021-07-10 12:12,0
,,,,2021-07-10 12:27,0
,,,,2021-07-10 12:42,0
,,,,2021-07-10 12:57,0
,,,,2021-07-10 13:12,0
,,,,2021-07-10 13:27,0
,,,,2021-07-10 13:42,0
,,,,2021-07-10 13:57,0
,,,,2021-07-10 14:12,0
,,,,2021-07-10 14:27,0
,,,,2021-07-10 14:42,0
,,,,2021-07-10 14:57,0
,,,,2021-07-10 15:12,0
,,,,2021-07-10 15:27,0
,,,,2021-07-10 15:42,0
,,,,2021-07-10 15:57,0
,,,,2021-07-10 16:12,0
,,,,2021-07-10 16:28,0
,,,,2021-07-10 16:43,0
,,,,2021-07-10 16:58,0
,,,,2021-07-10 17:13,0
,,,,2021-07-10 17:28,0
,,,,2021-07-10 17:43,0
,,,,2021-07-10 17:58,0
,,,,2021-07-10 18:13,0
,,,,2021-07-10 18:28,0
,,,,2021-07-10 18:43,0
,,,,2021-07-10 18:58,0
,,,,2021-07-10 19:13,0
,,,,2021-07-10 19:28,0
,,,,2021-07-10 19:43,0
,,,,2021-07-10 19:58,0
,,,,2021-07-10 20:13,0
,,,,2021-07-10 20:28,0
,,,,2021-07-10 20:43,0
,,,,2021-07-10 20:59,0
,,,,2021-07-10 21:14,0
,,,,2021-07-10 21:29,0
,,,,2021-07-10 21:44,0
,,,,2021-07-10 21:59,0
,,,,2021-07-10 22:15,0
,,,,2021-07-10 22:30,0
,,,,2021-07-10 22:45,0
,,,,2021-07-10 23:00,0
,,,,2021-07-10 23:15,0
,,,,2021-07-10 23:30,0
,,,,2021-07-10 23:45,0
,,,,2021-07-11 00:00,0
,,,,2021-07-11 00:15,0
,,,,2021-07-11 00:30,0
,,,,2021-07-11 00:45,0
,,,,2021-07-11 01:00,0
,,,,2021-07-11 01:15,0
,,,,2021-07-11 01:30,0
,,,,2021-07-11 01:45,0
,,,,2021-07-11 02:01,0
,,,,2021-07-11 02:16,0
,,,,2021-07-11 02:46,0
,,,,2021-07-11 03:16,0
,,,,2021-07-11 03:31,0
,,,,2021-07-11 03:46,0
,,,,2021-07-11 04:01,0
,,,,2021-07-11 04:16,0
,,,,2021-07-11 04:31,0
,,,,2021-07-11 04:46,0
,,,,2021-07-11 05:01,0
,,,,2021-07-11 05:16,0
,,,,2021-07-11 05:31,0
,,,,2021-07-11 05:46,0
,,,,2021-07-11 06:01,0
,,,,2021-07-11 06:16,0
,,,,2021-07-11 06:31,0
,,,,2021-07-11 06:47,0
,,,,2021-07-11 07:02,0
,,,,2021-07-11 07:17,0
,,,,2021-07-11 07:32,0
,,,,2021-07-11 07:47,0
,,,,2021-07-11 08:02,0
,,,,2021-07-11 08:32,0
,,,,2021-07-11 08:47,0
,,,,2021-07-11 09:02,0
,,,,2021-07-11 09:17,0
,,,,2021-07-11 09:32,0
,,,,2021-07-11 09:47,0
,,,,2021-07-11 10:02,0
,,,,2021-07-11 10:17,0
,,,,2021-07-11 10:32,0
,,,,2021-07-11 10:47,0
,,,,2021-07-11 11:02,0
,,,,2021-07-11 11:17,0
,,,,2021-07-11 11:32,0
,,,,2021-07-11 11:47,0
,,,,2021-07-11 12:02,0
,,,,2021-07-11 12:18,0
,,,,2021-07-11 12:33,0
,,,,2021-07-11 12:48,0
,,,,2021-07-11 13:03,0
,,,,2021-07-11 13:18,0
,,,,2021-07-11 13:33,0
,,,,2021-07-11 13:48,0
,,,,2021-07-11 14:03,0
,,,,2021-07-11 14:18,0
,,,,2021-07-11 14:33,0
,,,,2021-07-11 14:48,0
,,,,2021-07-11 15:03,0
,,,,2021-07-11 15:18,0
,,,,2021-07-11 15:33,0
,,,,2021-07-11 15:48,0
,,,,2021-07-11 16:03,0
,,,,2021-07-11 16:18,0
,,,,2021-07-11 16:33,0
,,,,2021-07-11 16:48,0
,,,,2021-07-11 17:03,0
,,,,2021-07-11 17:18,0
